code	lc	product_name_bg	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_et	product_name_fr	product_name_hr	product_name_hu	product_name_it	product_name_lt	product_name_lv	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sk	product_name_sl	product_name_sr	generic_name_bg	generic_name_cs	generic_name_de	generic_name_en	generic_name_es	generic_name_et	generic_name_fr	generic_name_hu	generic_name_it	generic_name_lt	generic_name_lv	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_sk	generic_name_sl	generic_name_sr	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_es	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ar	ingredients_text_bg	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_et	ingredients_text_fi	ingredients_text_fr	ingredients_text_hr	ingredients_text_hu	ingredients_text_it	ingredients_text_lt	ingredients_text_lv	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_ru	ingredients_text_sk	ingredients_text_sl	ingredients_text_sr	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8410172652600	fr					Chocolate con leche y almendras		Chocolate con leche y almendras																																6 x 50 g				Milka	milka		Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, en:Chocolats, en:Chocolats aux noisettes, en:Snacks sucrés	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:chocolats,en:chocolats-aux-noisettes,en:snacks-sucres	Point Vert	en:green-dot	Espagne, en:Francia	en:spain,en:francia			0																				"grasas,
de los cuelos saturadas,
hideatos de carbono"																				100g	100g					544	kcal			33	g			16	g			52	g			50	g							8.7	g			0.32	g			0.128	g					544	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	e	27	unknown		1		-5	-15	1	0								App - elcoco, App - yuka, Apps, App - El CoCo
8606018614288	fr							Milka Choc Topped Cone																																288 g				Milka	milka		Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Cônes glacés, Crèmes glacées en pot, Glaces au chocolat	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-cones,en:ice-cream-tubs,en:chocolate-ice-cream-tubs			France, Allemagne	en:france,en:germany	carrefour.fr	carrefour-fr	0																				"LAIT écrémé réhydraté, sucre, chocolat au LAIT des Alpes (sucre, beurre de cacao, pâte de cacao, poudre de LAIT écrémé des Alpes 1%**, matière grasse LAITIERE des Alpes 0.9%**, LACTOSERUM en poudre, émulsifiants (lécithine de SOJA, E476)), graisses végétales (coco et palme), eau, morceaux de chocolat au LAIT des Alpes (sucre, beurre de cacao, poudre de LAIT écrémé des Alpes 0.9%**, pâte de cacao, poudre de lactosérum (LAIT), matière grasse LAITIERE des Alpes 0.4%**, émulsifiants (lécithine de SOJA), pâte de NOISETTES, arôme), farine de BLE, sirop de glucose, poudre de lactosérum (LAIT), poudre de cacao maigre, émulsifiants (lécithines (tournesol, SOJA), E471***), LAIT écrémé en poudre, stabilisants (E410, E412, E407a), jus de carotte concentré, sel, sirop de sucre caramélisé, arôme naturel de vanille, arômes. 

***D'origine naturel. 
**Pourcentages exprimés sur le produit fini."															"Gluten, Lait, Fruits à coque, Soja"	en:gluten,en:milk,en:nuts,en:soybeans				100g	100g					348	kcal			20	g			14	g			39	g			27	g			1.1	g			3.3	g			0.27	g			0.108	g					348	kcal																											4	en:sheet	en:plastic	en:discard			1	en:box	en:cardboard	en:recycle								en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	e	19	b	70		39509	-5	-2	0	0	-10							App - yuka, Apps, App - Speisekammer, App - smoothie-openfoodfacts
7622210263650	fr							Choco Caramel																				Préparation sucrée en poudre pour boisson cacaotée goût caramel												400g	serving	Métal, Boîte, Carton, Acier, Boîte carton rigide	en:metal,en:box,en:cardboard,en:steel,fr:boite-carton-rigide	Milka	milka		Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre	en:beverages,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:instant-beverages,en:chocolate-powders	Saveurs de l'Année, Saveurs de l'Année 2014, en:Saveurs-de-l-annee-france, Goût choco	fr:saveurs-de-l-annee,fr:saveurs-de-l-annee-2014,en:saveurs-de-l-annee-france,fr:gout-choco	France	en:france	Auchan	auchan	0																				Sucre, cacao en poudre (19,5 %), dextrose, sucre glace, maltodextrine, _lait_ écrémé en poudre du pays alpin, arômes, émulsifiant (lécithine de _soja_), sel.															Lait, Soja	en:milk,en:soybeans				100g	serving					390	kcal			4.4	g	4.2	g	3.1	g	2.9	g	77.5	g	25.5	g	68.5	g	24	g	6.6	g	1.3	g	6.7	g	7.5	g	0.25	g	0.3	g	0.1	g	0.12	g			390	kcal																												en:box	en:cardboard						en:steel											4	en:4-ultra-processed-food-and-drink-products			c	46		18104	-5	-3	0	0								App - Open Food Facts, Apps
7622210702555	ro				Wholenuts			Wholenuts									Wholenuts																							270 g	30g	en:Plastic	en:plastic	Milka	milka		"Gustări, Gustări dulci, en:Cocoa and its products, en:Chocolates, Ciocolată cu lapte"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates	Cocoa Life	en:cocoa-life	"Franța, Slovenia"	en:france,en:slovenia			0																reference consumption of an average adult (8400 kj/													"Consumul de referință al unui adult obisnuit (8400 kJ/"								"Gluten, Fructe cu coajă lemnoasă"	en:gluten,en:nuts		100g	100g					554	kcal			10	g			16	g			15	g			15	g			1	g			2.4	g			0.09	g			0.036	g					554	kcal																													en:plastic															en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	d	18	d	23		31004	-5	-10	1	0								App - yuka, Apps, App - Open Food Facts, App - InFood
7622210007469	en		Milka Lu	Milka & LU	Milka & LU					Milka Lu														Alpenmilchschokolade, belegt mit Keksen (26%)																87g	17,4 g	Plastic, Pp-polypropylene, Stück, Tafel	en:plastic,en:pp-polypropylene,en:stuck,en:tafel	Milka,LU,Mondelez	milka,lu,mondelez		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates	Made in the EU	en:made-in-the-eu	Austria, Germany	en:austria,en:germany			0							Deutschland	deutschland					"cukr, pšeničná mouka, kakaové máslo, sušené odstředéné mléko, kakaová hmota, sušená syrovátka (z mléka), mléčný tuk, palmový tuk, máslo, emulgátory (sójový lecitin, E476), glukózový sirup, sušené plnotučné mléko, jedlá sůl, aromata, kypřicí látky (dihydrogendifosforečnan sodný, hydrogenuhličitan sodný, hydrogenuhličitan amonný), sladový extrakt z ječmene, pšeničný škrob, kvasnicový extrakt. V mléčné čokoládě z alpského mléka obsah kakaové sušiny nejméně 30%. Může obsahovat vejce."		"Zucker, Weizenmehl, Kakaobutter, Magermilchpulver, Kakaomasse, Süßmolkenpulver (aus Milch), Butterreinfett, Palmöl, Butter, Emulgatoren (Sojalecithin, E476), Glukosesirup, Vollmilchpulver, Speisesalz, Aromen, Backtriebmittel (Dinatriumdiphosphat, Natriumhydrogencarbonat, Ammoniumhydrogencarbonat), Gerstenmalzextrakt, Weizenstärke, Hefeextrakt, Kakao: 30% mindestens in der Alpenmilch Schokolade, Kann Ei enthalten,"	sugar, wheat flour, cocoa butter, skimmed milk powder, cocoa mass, sweet whey powder (from milk), butter fat, palm oil, butter, emulsifiers (soy lecithin, e476), glucose syrup, whole milk powder, table salt, flavors, raising agents (disodium diphosphate, sodium bicarbonate, ammonium hydrogen carbonate), barley malt extract, wheat starch, yeast extract, cocoa: 30% at least in alpine milk						"cukor, búzaliszt, kakaóvaj, sovány tejpor, kakaómassza, tejsavópor, tejzsír, pálmaolaj, vaj, emulgeálószerek (szójalecitin, E476), glükózszirup, teljes tejpor, étkezési só, aromák, térfogatnövelő szerek (difoszfátok, nátrium-karbonátok, ammónium-karbonátok), árpamaláta kivonat, búzakeményítő, élesztőkivonat. Az alpesi tejcsokoládéban a kakaó szárazanyag legalább 30%. Tartalmazhat tojást."													Eggs, Gluten, Milk, Soybeans	en:eggs,en:gluten,en:milk,en:soybeans	Eggs	en:eggs		100g	100g					512	kcal			26	g			15	g			63	g			49	g			1.9	g			6.4	g			0.6	g			0.24	g					512	kcal																									30	g			en:pp-5-polypropylene														https://www.milka.de/produkte/Milka%20Tafeln%2087g/100g/Milka%20Alpenmilch%20Schokolade%20,-a-,%20LU%20Kekse?p=3125&provider={D193998A-4A6D-4EA5-BAA8-209357B27A09}&categoryId=1395	en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	27	e	15		31004	-5	-8	0	0	-10							App - yuka, Apps, App - InFood, App - Speisekammer
7622201125752	ro																Cioccolato																			"Milka Ciocolată cu lapte alpin, cremă de lapte și biscuiți, 100g,"				100 g,		"de:Folie alimentară"	"de:folie-alimentară"	Milka	milka		"Gustări, Gustări dulci, en:Cocoa and its products, en:Chocolates, Ciocolată cu lapte, en:Filled chocolates, en:Filled milk chocolates, Ciocolată cu cremă"	"en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:filled-chocolates,en:filled-milk-chocolates,ro:ciocolată-cu-cremă"	Cocoa Life, en:Green Dot	en:cocoa-life,en:green-dot	"Bosnia și Herțegovina, Bulgaria, Croația, Muntenegru, România, Serbia, Slovenia"	en:bosnia-and-herzegovina,en:bulgaria,en:croatia,en:montenegro,en:romania,en:serbia,en:slovenia			0		Neprecizat	ro:neprecizat				Neprecizat	neprecizat	Neprecizat	neprecizat																			"Zahăr, ulei de palmier, făină de grâu, lapte praf degresat, zer praf (din lapte), unt de cacao, masă de cacao, grăsime din lapte, emulsifianți (lecitine din soia, E481), dextroză, sare, arome, agent de afânare (carbonați de sodiu)."						Gluten, Lapte, Soia	en:gluten,en:milk,en:soybeans	"Fructe cu coajă lemnoasă"	en:nuts		100g	100g	2219	kJ			531	kcal			29	g			16	g			61	g			52	g			1	g			6	g													2219	kJ																												en:film																en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products			d	22		31079	-5	-1	0	0	-10							App - Yuka, Apps, App - smoothie-openfoodfacts
7622210588470	de			Schokoladen-Weihnachtsmann																				Alpenmilch Schokolade																90 g		Metall, Wiederverwertbare Metalle, Aluminium, Folie	en:metal,en:recyclable-metals,en:aluminium,en:film	Milka,Mondelez	milka,mondelez		"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Schokoladen, Schokoladenformteile, Milchschokoladen, Schokoladenfiguren, Schokoladenweihnachtsmänner"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:chocolate-molds,en:milk-chocolates,en:chocolate-sculptures,en:chocolate-santa-clauses	Cocoa Life, Grüner Punkt	en:cocoa-life,en:green-dot	Deutschland	en:germany			0															Zucker, Kakaobutter Kakaomasse, _Magermilchpulver_, Süssmolkenpulver (aus _Milch_), _Butterreinfett_, Emulgatoren (_Sojalecithine_, E476), _Haselnussmasse_, Aroma																				Milch, Schalenfrüchte, Soja	en:milk,en:nuts,en:soybeans	Gluten, Schalenfrüchte	en:gluten,en:nuts		100g	100g	2257	kJ			541	kcal			31	g			19	g			56	g			55	g			2.3	g			6.4	g			0.28	g			0.112	g					2257	kJ																									33	g	1	en:film	en:aluminium															en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	25	d	32		31004	-5	-1	0	0								App - yuka, Apps, App - Open Food Facts
8420878596627	es					Chocolate cake																																		350 g				Milka	milka		Botanas, Postres, Snacks dulces, Galletas y pasteles, Pasteles, Pasteles de chocolate	en:snacks,en:desserts,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:chocolate-cakes			España	en:spain			0																	Preparado lácteo [MAZADA, grasa vegetal no hidrogenada de palmiste y palma, NATA, azúcar, glucosa, humectante (sorbitol), proteínas de la LECHE, emulgentes (E-472b, E-435 y E-475) y estabilizantes (E-331, E-410 y E-407), chocolate con leche Milka (17,7%) [azúcar, manteca de cacao, LECHE desnatada en polvo, pasta de cacao, suero de LECHE en polvo, grasa de LECHE, AVELLANAS molidas, emulgente (lecitina de SOJA) y aroma), galleta (harina de TRIGO, grasa vegetal girasol afto oleico, azúcar, jarabe de glucosa y fructosa, gasificantes (E-503ii y E-500), colorante (E-150a), sal, antioxidantes [E-223 (SULFITOS) y E-300] y aroma natural de vainilla), LECHE entera, nata (NATA y estabilizante (E-407), azúcar, praliné de avellana [AVELLANAS, azúcar, estabilizante (E-420i) y emulgente (lecitina de SOJA)], cacao en polvo desgrasado, jarabe de azúcar invertido, MANTEQUILLA, chapa chocolate Milka (1,2%) [azúcar, manteca de cacao, LECHE desnatada en polvo, pasta de cacao, suero de LECHE en polvo, grasa de LECHE, AVELLANAS molidas, emulgente (lecitina de SOJA) y aroma (vainillina), jarabe de glucosa deshidratado, gelatina bovina, dextrosa, almidón modificado (E-1414), gasificante (E-450), sal, suero de LECHE en polvo, agua, LECHE desnatada en polvo y aroma																		Gluten, Leche, Frutos de cáscara, Soja, Dióxido de azufre y sulfitos	en:gluten,en:milk,en:nuts,en:soybeans,en:sulphur-dioxide-and-sulphites	Huevos, Cacahuetes	en:eggs,en:peanuts		100g	100g					391	kcal			23	g			15	g			39	g			19	g							4.6	g			0.3	g			0.12	g					391	kcal																																												en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	19	d	27	1	23585	-5	-15	1	0								App - yuka, Apps
7622210642196	ro			"Milka Darkmilk Ciocolată cu lapte alpin și zmeură uscată"													Darkmilk																			"Milka Darkmilk Ciocolată cu lapte alpin și zmeură uscată, 85g,"				85 g,		de:Folie alimentara	de:folie-alimentara	Milka	milka		"Gustări, Gustări dulci, en:Cocoa and its products, en:Chocolates, Ciocolată cu lapte"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates	Cocoa Life	en:cocoa-life	"Bosnia și Herțegovina, Bulgaria, Croația, Franța, Macedonia de Nord, România, Serbia, Slovenia"	en:bosnia-and-herzegovina,en:bulgaria,en:croatia,en:france,en:north-macedonia,en:romania,en:serbia,en:slovenia			0							Polonia	polonia								Sugar, cocoa mass, cocoa butter, skimmed milk powder, milk fat, small pieces of freeze-dried raspberry, emulsifier (lecithins, soya), natural vanilla flavor, canola oil.				"Sucre, pâte de cacao, beurre de cacao, LAIT ÉCREME EN POUDRE, MATIÈRE GRASSE DU LAIT, framboises séchées, émulsifiant (LECITHINE DE SOJA), arôme naturel de vanille, huile de colza."	"Šećer, kakaova masa, kakaov maslac, obrano mlijeko u prahu, mliječna mast, komadići liofiliziranih malina, emulgator (sojini lecitini), prirodna aroma vanilije, repičino ulje."								"Zahăr, masă de cacao, unt de cacao, lapte praf degresat, grăsime din lapte, bucățele de zmeură uscată, emulsifiant (lecitine din soia), aromă naturală de vanilie, ulei de rapiță."						Lapte, Soia	en:milk,en:soybeans	"Fructe cu coajă lemnoasă"	en:nuts		100g	serving	2320	kJ			557	kcal			36	g			22	g			49	g			47	g			5.4	g			5.8	g			0.08	g			0.032	g					2320	kJ																									40	g		en:film																en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	21	d	32		31004	-5	-1	0	0								App - yuka, Apps, App - InFood
7622201105747	ro								Almond crispy creme								Milka Almond Crispy Creme																			"Milka Ciocolată cu lapte alpin, cu cremă lapte și migdale caramelizate și sărate, 90g,"				90 g,		"de:Folie alimentară"	"de:folie-alimentară"	Milka,Mondelez	milka,mondelez		"Gustări, Gustări dulci, en:Cocoa and its products, en:Chocolates, Ciocolată cu lapte, hr:Čokolada, Ciocolată cu cremă"	"en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,hr:čokolada,ro:ciocolată-cu-cremă"	Cocoa Life	en:cocoa-life	"Bosnia și Herțegovina, Bulgaria, Croația, Muntenegru, România, Serbia, Slovenia"	en:bosnia-and-herzegovina,en:bulgaria,en:croatia,en:montenegro,en:romania,en:serbia,en:slovenia			0		Neprecizat	ro:neprecizat				Neprecizat	neprecizat	Neprecizat	neprecizat											"Šećer, palmino ulje, kakaov maslac, obrano mlijeko u prahu, sirutka u prahu (iz mlijeka), kakaova masa, bademova pasta (4,5%), mliječna mast, komadići badema (2,5%), emulgator (sojini lecitini), pasta lješnjaka, sol, aroma."								"Zahăr, ulei de palmier, unt de cacao, lapte praf degresat, zer praf (din lapte), masă de cacao, pastă de migdale (4,5%), grăsime din lapte, bucățele de migdale (2,5%), emulsifiant (lecitine din soia), pastă de alune de pădure, sare (0,1%), aromă."						"Lapte, Fructe cu coajă lemnoasă, Soia, hr:Bademova"	en:milk,en:nuts,en:soybeans,hr:bademova	Gluten	en:gluten		100g	100g	2365	kJ			573	kcal			37	g			19	g			52	g			50	g			2.2	g			6.1	g			0.35	g			0.14	g					2365	kJ																												en:film																en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	26	d	22		31004	-5	-1	0	0	-10							App - Yuka, Apps
23131231	en				Chocolate																																			g				Milka	milka						Ukraine	en:ukraine			0																																								100g	100g																																																																																											unknown			unknown		1		-5	-15	1	0								
7622210341440	fr							L'Oeuf coque Noisette																				"Œufs de chocolat au lait du pays Alpin fourrés crème confiseur (50%) aux noisettes"												4 * 34 g (136 g)	34 g	Carton	en:cardboard	Milka	milka		Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons			France	en:france			0																				Sucre, huile de palme, poudre de _lait_ écrémé, beurre de cacao, poudre de _lait_ entier, pâte de cacao, lactosérum en poudre (de _lait_), _noisettes_ (4%), _beurre_ concentré, émulsifiants (lécithine de _soja_, E476, E475), arômes, azote (pour l'aération du fourrage).															"Lait, Fruits à coque, Soja"	en:milk,en:nuts,en:soybeans	"Gluten, Fruits à coque"	en:gluten,en:nuts		100g	100g					570	kcal			37	g			17	g			52	g			51	g			1.2	g			6.8	g			0.28	g			0.112	g					570	kcal																													en:cardboard															en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	27	unknown				-5	-1	0	0	-10							App - yuka, Apps
7622210609885	es							Chocolate Triple Caramelo 90G																																90 g				Milka	milka						en:Francia	en:francia			0																voedingswaarde-informatie energy value / energy / energy fats/lipids / grassi/vetten of which saturated/two quais saturated/ di cui acidi grassi saturi/ waarvan verzadigde vetzuren carbohydrates/carboidrati/koolhydraten 100 g	Voedingswaarde-informatie Valor energético / Energia / Energie Grasas/Lípidos / Grassi/Vetten de las cuales saturadas/dos quais saturados/ di cui acidi grassi saturi/ waarvan verzadigde vetzuren Hidratos de carbono/Carboidrati/Koolhydraten 100 g																						true	100g	100g					528	kcal			30	g			13	g			58	g			55	g							5.4	g			0.42	g			0.168	g					528	kcal																																															unknown			unknown		1		-5	-15	1	0								App - yuka, Apps, App - InFood
7622201109615	es					Chocolate blanco con galletas oreo																																						Milka	milka		Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates blancos	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:white-chocolates			España	en:spain			0																sugar, palm fat, cocoa butter, whey powder, skimmed milk powder, wheat flour, milk fat, defatted cocoa powder (0.7%), glucose and fructose syrup, emulsifier (soya lecithins), wheat starch, raising agents (e501, e503, e500), salt, flavourings, acidity regulator (e524)	Azúcar, grasa de palma, manteca de cacao, suero de LECHE en polvo, LECHE desnatada en polvo, harina de TRIGO, grasa de LECHE, cacao desgrasado en polvo (0,7%), jarabe de glucosa y fructosa, emulgente (lecitinas de SOJA), almidón de TRIGO, gasificantes (E501, E503, E500), sal, aromas, corrector deacidez (E524)																		Gluten, Leche, Soja	en:gluten,en:milk,en:soybeans				100g	100g					562	kcal			34	g			19	g			59	g			53	g							4.4	g			0.38	g			0.152	g					562	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	28	e	9	1	31010	-5	-15	1	0	-10							App - yuka, Apps, App - InFood
7622210194046	ro																Milka Oreo																			"Ciocolată cu lapte și biscuiși Oreo Milka"				100 g		en:Film	en:film	Milka	milka		"Gustări, Gustări dulci, en:Cocoa and its products, en:Chocolates, Ciocolată cu lapte, en:Filled chocolates, en:Filled milk chocolates"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:filled-chocolates,en:filled-milk-chocolates			Hong Kong, România	en:hong-kong,en:romania			0																sugar, vegetable oil (palm), cocoa butter, whey powder (from milk), skimmed milk powder, wheat flour, cocoa mass, milk fat, milk milk powder, milk powder with high fat content (2.0%), low-fat cocoa (0.8%), emulsifiers (soy lecithin, sunflower lecithin), hazelnut paste, glucose-fructose syrup, wheat starch, aeration agents (e501,  e503, e500), salt, flavors,													"zahăr, ulei vegetal (palmier), unt de cacao, zer praf (din lapte), lapte praf degresat, făină de grâu, masa de cacao, grăsime din lapte, lapte praf cu conținut ridicat de grăsime (2,0%), cacao cu conținut redus de grăsime (0,8%), emulsificatori (lecitină din soia, lecitină din floarea soarelui), pastă de alune, sirop de glucoză-fructoză, amidon din grâu, agenți de afânare (E501, E503, E500), sare, arome,"						Gluten, Lapte, Soia	en:gluten,en:milk,en:soybeans	Soia	en:soybeans		100g	100g					555	kcal			34	g			19	g			56	g			49	g			0	g			5.4	g			0.5	g			0.2	g					555	kcal																												en:film																en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	28	d	22		31079	-5	-1	0	0	-10							App - yuka, Apps, App - InFood
7622300603298	en		Milka		Milka Jaffa Raspberry																																			24				Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:bars-covered-with-chocolate	Sustainable, Sustainable Palm Oil, No palm oil	en:sustainable,en:sustainable-palm-oil,en:no-palm-oil	Czech Republic	en:czech-republic			0																																								100g	100g					357	kcal			6.8	g			3.1	g			70	g			51	g			1.1	g			3.6	g			0.28	g			0.112	g					357	kcal																																												en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes		unknown	d	17	unknown		1		-5	-15	1	0								App - Yuka, Apps
8410128780388	es					Shake Batido de Chocolate																																						Milka	milka						España	en:spain			0																																								100g	100g					71	kcal			11	g			0.7	g			11	g			1	g							36	g			0.21	g			0.084	g					71	kcal																																															unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
4007997018885	fr							Chocolate & vanilla																																				Milka	milka						France	en:france			0																																								100g	100g					352	kcal			23.2				16.9				32.5				30.8								2.9				0.2				0.08	g					352	kcal																																															unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0891128145151	en				Chocolate With Oreo																																				33.3 g (33.3 g)			Milka	milka	Stark USA Inc.	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies			United States	en:united-states			0																Sugar, vegetable fats (palm, palm kernel), wheat flour, cocoa butter, whey powder, skimmed milk powder, cocoa mass, milk fat, milk fat powder (2%), lowfat cocoa (1%), wheat starch, glucose syrup, emulsifier (soy lecithin, sunflower lecithin), hazelnut paste, raising agents (potassium hydrogen carbonate, ammonium hydrogen carbonate, sodium acid carbonate), cocoa salt, aromas.																			Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					559	kcal			34.53	g			19.22	g			55.56	g			48.05	g			1.5	g			5.41	g			1.5025	g			0.601	g					559	kcal																																												en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	31	unknown		1		-5	-15	1	0	-10	2017-11-02T00:00:00Z	Chocolate	LI	504487	2017-11-02T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - yuka, Apps
7622201639266	de			Milka Nikolaus White																																								Milka	milka		"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Schokoladen"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates			Deutschland	en:germany			0																																								100g	100g					559	kcal			33	g			20	g			61	g			61	g							4	g			0.23	g			0.092	g					559	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	e	27	unknown		1		-5	-15	1	0								App - Yuka, Apps
